"WID","login_count","level","playcount_sum","playtime_sum","recent_date","mode"
W20939,8,16,2,1468,2023-06-29,3
W20939,8,16,18,4897,2023-06-30,1
W20950,15,16,3,4443,2023-06-30,4
W20950,15,16,4,5856,2023-06-30,3
W10155,7,17,1,1781,2022-01-05,3
W10155,7,17,5,5349,2022-07-13,4
W10242,52,17,9,8068,2023-06-29,3
W10242,52,17,3,659,2022-05-10,5
W10242,52,17,12,3285,2023-06-30,1
W10304,37,17,23,16672,2022-01-11,3
W10339,127,17,1,60,2022-01-10,3
W10339,127,17,8,9459,2022-05-08,4
W10393,10,17,1,45,2022-01-11,1
W10393,10,17,5,5175,2022-04-16,3
W10393,10,17,4,3861,2022-04-16,4
W10412,32,17,18,8910,2022-11-15,3
W10412,32,17,3,904,2022-02-13,4
W10429,18,17,19,19724,2022-01-31,3
W10429,18,17,1,1557,2022-02-10,4
W10486,30,17,24,15089,2022-02-20,4
W10487,35,17,10,6901,2022-01-14,3
W10487,35,17,16,11599,2022-01-15,4
W10519,26,17,7,8707,2022-02-27,4
W10665,19,17,16,13220,2022-07-28,4
W10665,19,17,17,5264,2022-07-28,5
W10665,19,17,1,1088,2022-02-02,3
W10694,16,17,14,10824,2022-10-30,4
W10724,15,17,13,13498,2022-10-07,4
W10756,16,17,6,4681,2022-01-23,3
W10756,16,17,5,6371,2022-04-01,4
W10756,16,17,1,681,2022-01-23,1
W10756,16,17,2,489,2022-01-23,5
W10796,12,17,3,664,2022-07-02,5
W10903,34,17,6,7639,2022-01-27,3
W10903,34,17,7,10165,2022-01-26,4
W10933,16,17,3,2203,2022-01-26,4
W10933,16,17,7,2097,2022-01-27,5
W10933,16,17,26,20097,2022-01-27,3
W11190,9,17,1,192,2022-02-02,5
W11190,9,17,1,471,2022-02-02,4
W11190,9,17,25,18676,2022-02-03,3
W11192,17,17,15,18621,2022-02-05,4
W11192,17,17,5,2887,2022-02-16,3
W11192,17,17,1,277,2022-02-06,5
W11197,13,17,3,4008,2022-02-06,4
W11197,13,17,6,5145,2022-06-26,3
W11197,13,17,2,514,2022-06-26,5
W11254,56,17,32,10352,2022-02-22,5
W11254,56,17,10,10566,2022-02-15,4
W11254,56,17,1,1432,2022-02-08,3
W11260,28,17,2,392,2022-02-04,5
W11260,28,17,2,863,2022-02-04,1
W11260,28,17,9,6232,2022-02-04,4
W11260,28,17,16,9331,2022-02-04,3
W11317,22,17,3,1571,2022-02-06,4
W11317,22,17,16,9533,2022-02-15,3
W11317,22,17,3,1209,2022-03-01,5
W11359,14,17,3,2434,2022-02-10,4
W11359,14,17,12,12328,2022-02-10,3
W11359,14,17,1,273,2022-02-10,5
W11516,34,17,7,1843,2022-02-11,5
W11516,34,17,14,9213,2022-02-11,3
W11521,23,17,10,14585,2022-02-20,4
W11542,24,17,24,16135,2022-02-17,3
W11542,24,17,1,731,2022-02-11,4
W11544,15,17,1,535,2022-02-11,4
W11544,15,17,33,16325,2022-02-16,3
W11596,17,17,1,322,2022-02-12,4
W11596,17,17,5,1286,2022-02-13,5
W11596,17,17,28,15673,2022-02-23,3
W11650,47,17,3,4171,2022-02-22,4
W11650,47,17,19,11041,2022-02-24,3
W11764,29,17,1,326,2022-02-17,4
W11764,29,17,27,20805,2022-02-28,3
W11774,13,17,12,5622,2022-09-23,3
W11774,13,17,4,4052,2022-02-17,4
W11802,9,17,8,9997,2022-02-18,3
W11843,13,17,1,1616,2022-02-19,4
W11843,13,17,44,12646,2022-02-23,3
W11849,16,17,6,7882,2022-02-25,3
W11849,16,17,7,5347,2022-02-22,4
W11908,32,17,29,25443,2022-02-21,3
W11996,45,17,6,4765,2022-02-27,1
W11996,45,17,11,13138,2022-02-27,4
W12010,15,17,14,5452,2023-01-23,3
W12010,15,17,1,1649,2022-02-23,4
W12010,15,17,4,1476,2022-09-04,5
W12046,88,17,1,1564,2022-02-24,4
W12046,88,17,14,13589,2022-03-03,3
W12046,88,17,31,9908,2022-03-04,5
W12090,32,17,2,1631,2022-02-25,4
W12090,32,17,11,13320,2022-02-28,3
W12090,32,17,42,12560,2022-03-01,5
W12123,29,17,5,4448,2022-02-26,4
W12123,29,17,17,15272,2022-02-27,3
W12131,18,17,2,3154,2022-02-27,4
W12131,18,17,19,8134,2022-03-10,3
W12131,18,17,10,2861,2022-03-10,5
W12164,81,17,2,2401,2022-09-25,4
W12164,81,17,4,3302,2022-09-06,3
W12499,49,17,23,24746,2022-03-12,3
W12560,347,17,1,196,2022-03-15,3
W12560,347,17,18,17699,2022-03-26,4
W12605,13,17,16,10782,2022-03-13,3
W12605,13,17,1,157,2022-03-13,5
W12605,13,17,1,729,2022-03-13,1
W12628,9,17,9,11861,2022-06-05,4
W12684,9,17,4,5146,2022-04-05,4
W12684,9,17,4,4471,2022-04-06,3
W12779,16,17,16,14755,2023-05-14,4
W12779,16,17,2,2813,2023-06-02,3
W12799,9,17,9,11485,2022-05-10,4
W12837,13,17,8,11896,2022-03-22,4
W12908,6,17,7,8633,2022-06-01,4
W12908,6,17,3,737,2022-06-01,5
W13069,64,17,6,4965,2022-03-29,4
W13069,64,17,92,28636,2022-04-06,5
W13069,64,17,13,7659,2022-04-04,3
W13153,61,17,26,21600,2022-04-09,4
W13153,61,17,31,8737,2022-04-08,5
W13153,61,17,1,686,2022-04-08,1
W13172,23,17,14,19587,2022-04-03,4
W13172,23,17,3,1664,2022-04-02,3
W13172,23,17,1,320,2022-04-03,5
W13172,23,17,2,1090,2022-04-03,1
W13183,17,17,15,19936,2022-04-03,4
W13183,17,17,12,3583,2022-04-03,5
W13209,24,17,4,3799,2022-04-05,4
W13209,24,17,1,692,2022-08-22,3
W13272,57,17,3,3772,2022-04-05,4
W13272,57,17,12,7683,2022-04-08,3
W13366,40,17,3,2970,2022-04-17,4
W13366,40,17,15,17193,2022-04-22,3
W13373,49,17,6,5571,2022-04-11,4
W13373,49,17,2,1957,2022-05-02,3
W13373,49,17,23,9888,2022-05-08,5
W13470,45,17,3,3770,2022-04-11,4
W13470,45,17,2,2110,2022-04-27,3
W13470,45,17,4,741,2022-05-12,5
W13471,21,17,1,191,2022-04-11,5
W13471,21,17,18,7334,2022-04-14,3
W13471,21,17,3,4367,2022-04-11,4
W13542,35,17,2,3022,2022-12-11,4
W13542,35,17,4,1710,2022-12-17,3
W13543,15,17,11,10635,2022-04-17,4
W13543,15,17,3,4287,2022-04-15,3
W13565,9,17,2,666,2022-04-15,5
W13565,9,17,16,13525,2022-04-21,4
W13565,9,17,2,491,2022-04-18,1
W13626,30,17,2,1212,2022-04-16,1
W13626,30,17,12,7985,2022-04-24,3
W13626,30,17,3,3705,2022-04-16,4
W13626,30,17,11,2917,2022-04-24,5
W13635,23,17,2,3139,2022-04-18,4
W13635,23,17,7,1956,2022-04-19,5
W13641,35,17,4,4566,2022-06-18,4
W13641,35,17,4,3830,2022-06-15,3
W13641,35,17,2,882,2022-06-12,1
W13641,35,17,7,2400,2023-02-04,5
W13756,83,17,5,3552,2022-04-27,3
W13756,83,17,2,2898,2022-04-22,4
W13756,83,17,90,23376,2022-04-27,5
W13788,37,17,6,5893,2022-04-24,4
W13788,37,17,2,2152,2022-04-27,3
W13788,37,17,14,5065,2022-04-27,5
W13789,25,17,7,7946,2022-04-24,4
W13789,25,17,17,5011,2022-05-01,5
W13789,25,17,4,3145,2022-05-01,3
W13799,25,17,10,5370,2022-04-30,3
W13799,25,17,5,3255,2022-04-23,4
W13869,29,17,17,14146,2023-05-16,4
W13946,11,17,3,4582,2022-09-12,4
W13946,11,17,4,5640,2022-11-26,3
W13995,11,17,14,16484,2022-10-29,4
W14001,40,17,30,8276,2022-05-05,5
W14001,40,17,20,16596,2022-05-05,4
W14009,19,17,8,4503,2022-05-05,4
W14009,19,17,10,6275,2022-05-04,3
W14009,19,17,3,897,2022-05-05,5
W14103,33,17,9,9090,2022-05-06,4
W14103,33,17,6,6482,2022-05-07,3
W14103,33,17,1,332,2022-05-07,5
W14141,38,17,25,18113,2022-05-10,4
W14141,38,17,1,524,2022-05-10,1
W14141,38,17,13,3115,2022-05-10,5
W14384,51,17,6,2317,2023-02-10,4
W14384,51,17,32,9505,2023-02-10,5
W14384,51,17,1,960,2023-02-10,1
W14425,16,17,1,1547,2022-06-15,4
W14425,16,17,8,8173,2022-07-16,3
W14425,16,17,9,2843,2022-07-17,5
W14437,37,17,12,11389,2022-05-25,4
W14437,37,17,8,4923,2022-05-25,3
W14474,36,17,5,1342,2022-05-22,5
W14474,36,17,5,5278,2022-05-22,3
W14474,36,17,8,8634,2022-05-23,4
W14479,11,17,6,5265,2022-05-23,4
W14479,11,17,4,4206,2022-06-12,3
W14534,30,17,5,5516,2022-05-31,4
W14534,30,17,11,8105,2022-06-27,3
W14534,30,17,13,5286,2022-06-12,5
W14608,38,17,2,3128,2022-05-30,4
W14712,17,17,6,6131,2022-06-08,4
W14712,17,17,1,736,2022-06-08,1
W14712,17,17,6,7300,2022-07-01,3
W14858,21,17,3,3215,2022-06-09,4
W14858,21,17,10,7217,2022-06-13,3
W14929,19,17,5,3891,2022-07-04,4
W14929,19,17,4,1944,2022-07-05,3
W15036,35,17,2,3083,2022-06-18,4
W15036,35,17,14,10685,2022-06-20,3
W15065,14,17,8,7180,2023-05-21,4
W15065,14,17,2,1974,2022-06-21,3
W15105,32,17,1,797,2022-07-13,1
W15145,64,17,39,24343,2023-03-10,4
W15257,65,17,7,6063,2022-06-28,4
W15257,65,17,5,3429,2022-06-30,3
W15258,42,17,3,3617,2022-06-27,4
W15258,42,17,13,7609,2022-07-07,3
W15276,20,17,15,15099,2022-08-07,4
W15276,20,17,2,894,2022-07-01,5
W15276,20,17,2,1804,2022-07-02,1
W15286,158,17,13,19880,2022-06-30,4
W15427,15,17,13,17622,2022-07-13,4
W15450,24,17,3,3181,2022-07-06,4
W15450,24,17,4,3720,2022-08-25,3
W15499,16,17,1,227,2022-07-08,5
W15499,16,17,6,2289,2022-07-31,1
W15499,16,17,5,5002,2022-08-01,4
W15499,16,17,8,4548,2022-07-08,3
W15543,31,17,13,10110,2022-08-05,4
W15543,31,17,2,877,2022-08-05,3
W15543,31,17,20,4972,2022-08-11,5
W15543,31,17,1,259,2022-08-07,1
W15666,33,17,10,11284,2022-07-16,3
W15666,33,17,10,4628,2022-07-15,4
W15666,33,17,6,2120,2022-07-16,5
W15709,23,17,7,9267,2023-06-23,3
W15709,23,17,3,3045,2023-03-28,4
W15709,23,17,12,6477,2023-06-23,5
W15709,23,17,8,4329,2023-06-17,1
W15753,86,17,5,2721,2022-08-26,1
W15753,86,17,3,1309,2022-08-21,5
W15753,86,17,13,9658,2022-08-22,4
W15758,16,17,24,15929,2022-07-24,3
W15758,16,17,3,1576,2022-07-23,5
W15758,16,17,7,4236,2022-07-20,4
W16319,73,17,3,3220,2022-08-16,4
W16319,73,17,9,2228,2022-12-29,5
W16319,73,17,23,11168,2022-12-31,3
W16339,8,17,3,2378,2022-08-31,4
W16339,8,17,13,8900,2022-09-01,3
W16360,120,17,6,5226,2022-08-18,4
W16360,120,17,6,1498,2022-10-12,5
W16360,120,17,7,6238,2022-08-19,3
W16414,16,17,9,12084,2022-09-05,4
W16558,51,17,11,5164,2022-09-18,3
W16558,51,17,6,5033,2022-08-27,4
W16558,51,17,49,22051,2022-09-24,5
W16558,51,17,4,1000,2022-09-08,1
W16596,25,17,5,1126,2022-09-03,5
W16596,25,17,5,5080,2022-09-02,4
W16596,25,17,24,20955,2022-09-03,3
W16614,68,17,4,3857,2022-08-30,4
W16614,68,17,7,6557,2023-05-13,3
W16614,68,17,6,2690,2023-05-13,5
W16614,68,17,5,2185,2023-05-13,1
W16654,85,17,10,10460,2022-12-24,4
W16654,85,17,2,397,2022-12-02,5
W16654,85,17,2,2918,2023-03-15,3
W16716,14,17,8,2545,2023-02-15,4
W16716,14,17,20,9188,2023-03-25,3
W16716,14,17,17,5411,2023-03-25,5
W16716,14,17,1,10,2023-02-17,1
W16765,133,17,6,5748,2022-09-08,4
W16765,133,17,24,9974,2022-09-12,3
W16765,133,17,58,17655,2022-09-12,5
W16792,26,17,38,22444,2023-01-13,4
W16792,26,17,13,7310,2023-01-13,5
W16792,26,17,1,668,2023-01-11,1
W16829,17,17,12,12934,2022-09-15,3
W16829,17,17,2,3327,2022-09-12,4
W16829,17,17,2,254,2022-09-14,5
W16860,32,17,4,2868,2022-09-16,1
W16860,32,17,2,2126,2022-09-14,4
W16860,32,17,38,11664,2022-09-16,5
W16860,32,17,19,9973,2022-09-16,3
W16870,27,17,7,7705,2023-04-20,4
W16870,27,17,12,10412,2023-04-21,3
W16900,46,17,9,2496,2022-10-24,5
W16900,46,17,9,5553,2022-09-18,4
W16900,46,17,3,3093,2022-10-21,3
W16901,18,17,4,6608,2022-09-20,4
W16901,18,17,17,4477,2023-06-17,5
W16901,18,17,9,11243,2023-06-20,3
W16909,98,17,25,22957,2022-09-19,4
W16921,16,17,6,3203,2022-11-10,4
W17121,27,17,3,1626,2022-09-30,4
W17121,27,17,4,2943,2022-11-03,3
W17121,27,17,6,1583,2022-11-03,5
W17164,21,17,5,2768,2022-10-10,4
W17164,21,17,12,10220,2022-10-20,3
W17164,21,17,1,128,2022-10-15,5
W17176,80,17,3,4617,2022-10-05,4
W17176,80,17,3,3512,2022-10-19,3
W17176,80,17,7,1233,2022-11-03,5
W17202,28,17,8,10597,2022-11-02,4
W17202,28,17,2,404,2022-10-12,5
W17202,28,17,5,3836,2022-11-02,3
W17206,45,17,8,3588,2022-10-07,4
W17206,45,17,6,1094,2022-10-11,5
W17206,45,17,12,8599,2022-10-11,3
W17226,25,17,16,18478,2022-10-15,4
W17259,20,17,4,4111,2022-10-09,3
W17259,20,17,16,10541,2023-01-06,4
W17259,20,17,1,208,2022-10-22,5
W17279,21,17,2,2169,2022-10-10,4
W17279,21,17,4,3999,2022-10-19,3
W17280,40,17,8,6138,2022-10-19,4
W17280,40,17,7,6258,2022-10-21,3
W17280,40,17,27,6326,2022-10-22,5
W17298,24,17,5,4434,2023-04-07,4
W17298,24,17,5,3659,2023-04-09,3
W17298,24,17,26,8262,2023-03-27,5
W17346,38,17,6,2551,2022-10-15,4
W17346,38,17,12,5985,2022-10-20,1
W17346,38,17,14,3697,2022-10-18,5
W17346,38,17,6,4185,2022-10-19,3
W17460,13,17,10,3648,2022-10-27,4
W17460,13,17,23,11167,2022-10-27,3
W17496,25,17,5,6292,2022-11-04,4
W17496,25,17,5,5459,2022-11-05,3
W17514,40,17,3,4517,2022-10-30,4
W17514,40,17,12,7805,2022-11-06,3
W17514,40,17,13,3679,2022-11-11,5
W17564,79,17,7,3252,2022-11-05,4
W17564,79,17,9,6484,2022-11-05,3
W17564,79,17,13,3497,2022-11-06,5
W17564,79,17,4,1688,2022-11-06,1
W17651,35,17,8,4677,2022-11-25,4
W17651,35,17,6,7204,2022-12-29,3
W17793,140,17,2,3141,2022-11-19,4
W17793,140,17,4,1308,2022-11-21,5
W17793,140,17,13,8188,2023-04-03,3
W17798,106,17,54,27988,2022-11-26,4
W17798,106,17,11,2542,2022-11-26,5
W17798,106,17,1,243,2022-11-26,1
W17798,106,17,7,2432,2022-11-26,3
W17861,94,17,4,2561,2022-11-26,4
W17861,94,17,11,11132,2022-12-02,3
W17861,94,17,34,6886,2022-12-02,5
W17894,34,17,4,4031,2022-11-28,4
W17894,34,17,35,26863,2022-12-11,3
W17917,18,17,21,17533,2022-12-31,4
W17917,18,17,6,9250,2022-12-18,1
W17917,18,17,1,517,2022-12-20,5
W18006,114,17,35,23496,2022-12-10,4
W18006,114,17,28,15914,2022-12-10,1
W18006,114,17,12,3462,2022-12-10,5
W18006,114,17,1,493,2022-12-09,3
W18019,28,17,10,9976,2022-12-23,4
W18019,28,17,13,14192,2022-12-29,3
W18055,36,17,4,2120,2023-01-07,4
W18055,36,17,19,15120,2023-01-08,3
W18055,36,17,28,12386,2023-01-09,1
W18260,143,17,10,5904,2022-12-27,4
W18260,143,17,22,15822,2023-01-01,3
W18271,15,17,25,18156,2023-01-08,4
W18290,26,17,13,8377,2023-01-01,4
W18290,26,17,5,3116,2023-02-18,3
W18335,25,17,10,8959,2023-01-02,4
W18335,25,17,4,814,2023-01-02,5
W18335,25,17,5,2423,2023-01-03,3
W18339,27,17,22,15300,2023-03-03,4
W18339,27,17,3,2568,2023-05-20,3
W18489,15,17,18,17435,2023-01-21,4
W18489,15,17,1,400,2023-01-19,1
W18692,37,17,6,4160,2023-01-22,4
W18692,37,17,4,3406,2023-02-20,3
W18692,37,17,3,732,2023-02-18,5
W18730,97,17,5,3719,2023-01-24,4
W18730,97,17,17,13123,2023-06-01,3
W18802,88,17,23,12001,2023-02-03,3
W18802,88,17,10,7540,2023-02-01,4
W18802,88,17,19,7573,2023-02-05,5
W18807,19,17,38,24534,2023-05-07,4
W18819,47,17,6,4908,2023-01-31,4
W18819,47,17,14,9695,2023-02-01,3
W18819,47,17,2,649,2023-02-01,5
W18870,49,17,8,3884,2023-02-03,4
W18870,49,17,4,5784,2023-02-06,3
W18870,49,17,10,3276,2023-02-05,5
W18870,49,17,21,6406,2023-03-16,1
W18909,20,17,12,10625,2023-02-11,4
W18909,20,17,2,2163,2023-02-26,3
W19001,53,17,7,2654,2023-05-13,4
W19001,53,17,3,1682,2023-04-21,1
W19001,53,17,13,10025,2023-06-04,3
W19001,53,17,1,279,2023-05-07,5
W19040,112,17,11,9349,2023-02-17,3
W19040,112,17,7,5249,2023-02-14,4
W19040,112,17,1,495,2023-02-16,5
W19040,112,17,1,36,2023-02-16,1
W19185,6,17,14,15564,2023-02-28,3
W19185,6,17,4,4091,2023-02-24,4
W19402,19,17,30,16580,2023-05-03,4
W19457,15,17,5,2468,2023-03-18,4
W19457,15,17,13,12121,2023-04-23,3
W19525,99,17,4,5014,2023-03-21,4
W19525,99,17,39,13399,2023-04-27,5
W19525,99,17,1,348,2023-03-24,1
W19525,99,17,8,4124,2023-04-14,3
W19541,33,17,5,3235,2023-05-10,4
W19541,33,17,19,15663,2023-05-10,3
W19796,18,17,5,4273,2023-04-09,3
W19796,18,17,15,15439,2023-04-22,4
W19919,53,17,5,5348,2023-05-21,4
W19919,53,17,14,2348,2023-05-25,5
W19919,53,17,14,10653,2023-05-28,3
W19934,25,17,2,1734,2023-04-24,4
W19934,25,17,3,4945,2023-04-27,3
W19952,33,17,5,3505,2023-06-10,4
W19952,33,17,9,7220,2023-06-11,3
W20029,21,17,8,7177,2023-04-30,4
W20029,21,17,6,7897,2023-05-03,3
W20029,21,17,2,330,2023-04-30,5
W20189,18,17,23,17660,2023-05-28,4
W20201,831,17,6,5835,2023-05-11,4
W20201,831,17,1,1617,2023-05-09,3
W20201,831,17,56,18223,2023-06-29,5
W20201,831,17,4,1371,2023-05-28,1
W20425,13,17,15,8554,2023-05-28,3
W20425,13,17,9,4560,2023-05-24,4
W20425,13,17,2,423,2023-05-28,5
W20458,111,17,8,3290,2023-05-26,4
W20458,111,17,10,3070,2023-06-22,5
W20458,111,17,4,5682,2023-06-02,3
W20458,111,17,69,34611,2023-06-29,2
W20488,28,17,15,13815,2023-06-23,4
W20488,28,17,1,716,2023-06-19,1
W20572,12,17,19,10819,2023-06-03,3
W20572,12,17,7,3906,2023-06-02,4
W20666,23,17,5,4865,2023-06-09,4
W20666,23,17,85,35229,2023-06-27,5
W20666,23,17,8,2364,2023-06-27,3
W20681,11,17,4,4960,2023-06-09,4
W20681,11,17,13,12769,2023-06-24,3
W20697,75,17,4,2712,2023-06-12,4
W20697,75,17,4,4746,2023-06-23,3
W20697,75,17,7,3327,2023-06-23,5
W20697,75,17,64,28769,2023-06-27,1
W20717,46,17,2,3048,2023-06-12,4
W20717,46,17,16,8176,2023-06-14,3
W20888,62,17,4,4972,2023-06-30,4
W20888,62,17,16,13013,2023-06-30,3
W20913,18,17,19,20712,2023-06-30,4
W20913,18,17,1,1453,2023-06-28,3
W10041,21,18,9,2333,2022-01-02,5
W10041,21,18,21,14239,2022-01-03,3
W10111,26,18,20,19583,2022-01-16,3
W10217,39,18,1,260,2022-01-07,1
W10217,39,18,28,14991,2022-01-11,3
W10217,39,18,2,516,2022-01-09,5
W10261,33,18,17,5004,2022-02-05,5
W10261,33,18,12,5908,2022-02-05,3
W10261,33,18,2,713,2022-01-11,1
W10326,29,18,11,12877,2022-05-03,3
W10337,21,18,12,8698,2022-01-14,3
W10337,21,18,6,7708,2022-01-19,4
W10362,13,18,17,17348,2022-07-03,3
W10402,29,18,2,396,2022-01-11,5
W10402,29,18,26,14167,2022-02-20,3
W10561,32,18,25,13952,2022-01-19,3
W10584,17,18,16,18771,2022-01-17,3
W10606,34,18,14,11214,2022-01-22,4
W10606,34,18,4,4389,2022-01-28,3
W10606,34,18,4,2790,2022-01-28,1
W10606,34,18,5,1336,2022-04-10,5
W10620,45,18,4,6597,2022-03-10,4
W10620,45,18,1,1594,2022-03-05,3
W10620,45,18,5,2178,2022-03-10,5
W10675,18,18,1,1556,2022-01-19,4
W10675,18,18,6,8257,2022-03-27,3
W10799,28,18,10,11824,2022-03-19,4
W10799,28,18,2,278,2022-02-04,5
W10958,11,18,15,10337,2022-02-28,3
W10961,16,18,1,657,2022-01-27,4
W10961,16,18,13,7729,2022-02-16,3
W10961,16,18,2,384,2022-02-16,5
W10997,27,18,2,2300,2022-01-28,4
W10997,27,18,6,2136,2022-02-24,3
W10997,27,18,10,2861,2022-02-24,5
W11047,13,18,3,723,2022-01-30,5
W11047,13,18,1,678,2022-01-29,1
W11047,13,18,1,1522,2022-01-29,4
W11047,13,18,18,9898,2022-01-30,3
W11057,72,18,18,14655,2022-02-04,3
W11057,72,18,15,3965,2022-02-04,5
W11080,26,18,7,1148,2022-02-01,5
W11080,26,18,19,13988,2022-02-01,3
W11080,26,18,7,7312,2022-01-30,4
W11121,17,18,1,139,2022-01-31,5
W11121,17,18,1,89,2022-01-31,4
W11121,17,18,27,15838,2022-02-01,3
W11208,39,18,3,1884,2022-02-27,4
W11208,39,18,3,2828,2022-03-01,3
W11208,39,18,1,335,2022-03-04,1
W11243,38,18,5,5654,2022-02-09,4
W11243,38,18,8,10610,2022-02-15,3
W11247,32,18,21,12108,2022-02-10,3
W11247,32,18,15,3070,2022-02-09,5
W11247,32,18,1,376,2022-02-09,1
W11247,32,18,2,1534,2022-02-10,4
W11410,43,18,4,4112,2022-08-02,4
W11410,43,18,14,16078,2022-08-09,3
W11410,43,18,2,214,2022-08-08,5
W11466,19,18,17,13665,2022-02-09,3
W11525,19,18,3,2512,2022-02-11,4
W11525,19,18,27,21387,2022-02-22,3
W11545,14,18,5,5959,2022-05-19,3
W11545,14,18,1,1550,2022-02-11,4
W11628,12,18,1,1480,2022-02-13,4
W11628,12,18,15,20066,2022-02-14,3
W11697,11,18,30,20628,2022-02-20,3
W11698,47,18,3,3103,2022-02-15,4
W11698,47,18,16,13788,2022-03-01,3
W11698,47,18,33,8943,2022-03-01,5
W11820,61,18,2,2164,2022-02-18,4
W11820,61,18,38,20138,2022-02-20,3
W11830,13,18,10,2543,2022-02-19,5
W11830,13,18,6,7275,2022-02-18,4
W11830,13,18,16,7516,2022-02-19,3
W11869,38,18,7,8457,2022-02-21,4
W11869,38,18,1,99,2022-02-20,1
W11869,38,18,12,9941,2022-02-21,3
W11869,38,18,12,3458,2022-02-21,5
W11887,26,18,3,4638,2022-08-14,4
W11887,26,18,6,6074,2022-02-21,3
W11887,26,18,1,240,2022-09-10,5
W11902,32,18,3,2306,2022-02-20,4
W11902,32,18,30,12238,2022-02-21,3
W11902,32,18,1,543,2022-02-21,1
W11902,32,18,2,758,2022-02-21,5
W12076,11,18,10,13302,2022-04-30,4
W12155,36,18,5,5014,2022-03-27,4
W12155,36,18,1,1285,2022-03-12,1
W12155,36,18,70,33578,2022-06-01,5
W12155,36,18,3,4826,2022-05-12,3
W12229,14,18,1,52,2022-03-01,5
W12229,14,18,28,19368,2022-03-02,3
W12229,14,18,7,3145,2022-03-02,1
W12229,14,18,5,3352,2022-03-01,4
W12269,34,18,7,1253,2022-03-29,5
W12269,34,18,1,812,2022-03-27,4
W12269,34,18,2,1453,2022-03-27,1
W12269,34,18,21,10607,2022-03-29,3
W12277,40,18,1,60,2022-03-02,4
W12277,40,18,43,5957,2022-10-03,3
W12277,40,18,10,2458,2022-11-18,5
W12337,34,18,9,6231,2022-03-12,3
W12389,19,18,12,9931,2022-03-09,4
W12389,19,18,3,2859,2022-03-11,3
W12422,26,18,7,6956,2022-03-22,4
W12422,26,18,18,12218,2022-03-23,3
W12422,26,18,4,983,2022-03-23,5
W12567,65,18,2,885,2022-03-13,4
W12567,65,18,12,11914,2022-03-25,3
W12567,65,18,24,7469,2022-04-02,5
W12575,43,18,7,7673,2022-03-14,4
W12575,43,18,4,1223,2022-03-18,5
W12575,43,18,5,3493,2022-07-27,3
W12641,17,18,11,1775,2022-03-15,4
W12641,17,18,68,22653,2022-03-17,3
W12641,17,18,2,893,2022-03-17,5
W12653,22,18,1,214,2022-03-14,5
W12653,22,18,3,2121,2022-03-14,4
W12653,22,18,17,14008,2022-03-14,3
W12768,24,18,3,2304,2022-03-18,4
W12768,24,18,7,6650,2022-08-19,3
W12768,24,18,5,2135,2022-08-19,5
W12801,25,18,14,14739,2022-04-02,4
W12801,25,18,12,4795,2022-04-02,1
W13059,83,18,6,5440,2023-03-01,4
W13059,83,18,22,16595,2023-02-11,3
W13098,182,18,5,5480,2022-03-30,4
W13098,182,18,207,111849,2022-04-17,1
W13098,182,18,3,3415,2022-04-10,3
W13138,38,18,6,3496,2022-04-12,3
W13138,38,18,6,4575,2022-04-11,4
W13138,38,18,1,506,2022-04-10,5
W13144,17,18,11,14621,2022-05-03,4
W13147,7,18,12,15140,2022-04-05,4
W13147,7,18,4,4787,2022-04-29,3
W13177,38,18,3,3441,2022-07-09,4
W13177,38,18,6,6569,2022-08-02,3
W13177,38,18,22,6380,2023-03-04,5
W13288,47,18,3,3139,2022-04-15,4
W13288,47,18,13,13757,2022-04-16,3
W13327,27,18,9,2513,2022-04-07,4
W13327,27,18,24,8185,2022-05-30,3
W13493,28,18,13,2745,2022-04-13,5
W13493,28,18,3,3683,2022-04-12,4
W13493,28,18,19,12701,2022-04-13,3
W13507,70,18,39,27052,2022-10-26,1
W13507,70,18,2,1660,2022-04-14,4
W13507,70,18,1,1463,2022-04-14,3
W13656,32,18,2,1665,2022-04-19,4
W13656,32,18,4,1406,2022-04-24,5
W13656,32,18,8,7066,2022-04-27,3
W13663,35,18,3,3317,2022-04-18,4
W13663,35,18,14,6476,2022-05-04,3
W13663,35,18,12,3418,2022-05-04,5
W13694,64,18,6,2288,2022-04-29,5
W13694,64,18,6,6224,2022-04-29,4
W13694,64,18,12,11003,2022-05-02,3
W13738,32,18,3,4402,2022-04-23,4
W13738,32,18,4,2715,2022-05-08,3
W13796,24,18,16,15221,2022-04-26,3
W13796,24,18,2,2918,2022-04-23,4
W13806,24,18,5,4239,2022-04-24,4
W13806,24,18,5,1635,2022-05-02,5
W13806,24,18,16,10023,2022-05-08,3
W13839,10,18,3,3756,2022-04-26,4
W13839,10,18,6,7666,2022-05-27,3
W13910,35,18,3,3635,2022-04-30,4
W13910,35,18,6,1670,2022-07-03,5
W13910,35,18,12,9658,2022-07-27,1
W13944,66,18,4,5172,2022-05-04,4
W13944,66,18,19,10559,2022-05-06,3
W13944,66,18,1,190,2022-05-01,5
W13956,44,18,2,2952,2022-05-01,4
W13956,44,18,24,7284,2022-05-16,5
W13956,44,18,3,2349,2022-05-16,3
W13967,12,18,6,6412,2022-05-25,4
W13968,18,18,13,10652,2022-05-13,4
W13968,18,18,4,4112,2022-07-30,3
W14046,26,18,17,18836,2022-05-12,4
W14046,26,18,1,1141,2022-05-13,1
